Wall time,Step,Value
1652080317.0019882,575488,574.6491088867188
1652080336.9773178,577536,568.644287109375
1652080356.637325,579584,575.9548950195312
1652080376.8191037,581632,584.8695068359375
1652080398.4849355,583680,590.5647583007812
1652080418.105832,585728,589.744384765625
1652080438.2025156,587776,594.3849487304688
1652080458.3475275,589824,600.6414184570312
1652080478.9026854,591872,595.0911865234375
1652080499.4456136,593920,591.4871826171875
1652080519.3793035,595968,590.2974243164062
1652080539.509306,598016,583.2283325195312
1652080559.9028268,600064,588.8119506835938
1652080580.1318865,602112,589.9486694335938
1652080599.913251,604160,592.555908203125
1652080620.337215,606208,597.45849609375
1652080639.8689027,608256,598.4081420898438
1652080659.2327557,610304,603.5115356445312
1652080679.0266068,612352,605.0443115234375
1652080699.0508177,614400,603.817626953125
1652080718.6062367,616448,602.47314453125
1652080738.2418747,618496,602.066650390625
1652080758.1409605,620544,602.4110717773438
1652080778.167328,622592,601.9183349609375
1652080797.785707,624640,606.914794921875
1652080817.5824962,626688,602.1400146484375
1652080837.48524,628736,603.92333984375
1652080857.2117825,630784,606.8546752929688
1652080877.2783399,632832,608.1326293945312
1652080896.9447198,634880,611.2649536132812
1652080917.2162719,636928,602.417236328125
1652080936.9661584,638976,600.0601806640625
1652080956.7474575,641024,610.4483032226562
1652080976.5227633,643072,609.6339111328125
1652080996.729824,645120,617.0078125
1652081016.083945,647168,613.7333374023438
1652081036.5262024,649216,613.3654174804688
1652081056.1998346,651264,615.4225463867188
1652081075.7009795,653312,605.3404541015625
1652081095.763099,655360,600.4285278320312
1652081115.5674489,657408,603.3368530273438
1652081135.0903327,659456,612.8637084960938
1652081155.2357125,661504,613.1530151367188
1652081175.3192694,663552,611.3204956054688
1652081195.2809856,665600,618.72900390625
1652081215.373039,667648,615.0362548828125
1652081235.3204887,669696,614.90673828125
1652081255.1785474,671744,613.3072509765625
1652081275.2237442,673792,622.37353515625
1652081298.1611295,675840,622.517822265625
1652081321.237189,677888,617.0227661132812
1652081343.2423506,679936,612.2525634765625
1652081365.6943414,681984,603.3726806640625
1652081385.7985754,684032,598.8027954101562
1652081406.0424476,686080,598.1704711914062
1652081426.6065817,688128,593.48583984375
1652081446.755738,690176,601.9470825195312
1652081466.3126848,692224,596.7609252929688
1652081486.3575757,694272,594.5623168945312
1652081505.8774319,696320,597.046142578125
1652081525.1654127,698368,591.3746337890625
1652081544.9491515,700416,589.833740234375
1652081564.3600347,702464,587.0823974609375
1652081583.8508868,704512,585.9688110351562
1652081603.7479284,706560,582.6154174804688
1652081623.356814,708608,575.407958984375
1652081642.783932,710656,564.2116088867188
1652081662.2508166,712704,563.94677734375
1652081681.688191,714752,569.1992797851562
1652081701.1560156,716800,570.5958251953125
1652081720.8623717,718848,570.0806884765625
1652081740.2163858,720896,571.4700927734375
1652081759.6492467,722944,570.1572875976562
1652081779.2375557,724992,571.3779907226562
1652081798.521088,727040,568.6539916992188
1652081818.4154816,729088,565.9811401367188
1652081838.3401885,731136,562.7769165039062
1652081858.0330632,733184,559.3404541015625
1652081877.494436,735232,555.2446899414062
1652081897.068067,737280,551.3118896484375
1652081916.5923357,739328,547.67041015625
1652081936.6105804,741376,547.1683959960938
1652081956.256557,743424,534.0487670898438
1652081975.751251,745472,527.5978393554688
1652081995.7816186,747520,516.3843994140625
1652082017.4486806,749568,508.40069580078125
1652082036.94799,751616,516.2557983398438
1652082056.9102273,753664,522.791015625
1652082076.5946908,755712,510.932861328125
1652082096.2272375,757760,503.4339904785156
1652082116.1868608,759808,495.3472595214844
1652082135.9012768,761856,491.3902587890625
1652082155.9198544,763904,491.6192932128906
1652082175.9060755,765952,486.30059814453125
1652082196.393953,768000,477.5994567871094
1652082216.4531693,770048,476.70159912109375
1652082236.7472768,772096,467.6357421875
1652082256.8779175,774144,463.88885498046875
1652082276.8964257,776192,464.1217041015625
1652082296.8557272,778240,459.1562194824219
1652082316.66705,780288,456.05877685546875
1652082336.3547773,782336,449.09442138671875
1652082356.073207,784384,447.2890930175781
1652082375.8811367,786432,438.1669921875
1652082395.2994761,788480,436.61578369140625
1652082415.0304317,790528,434.88360595703125
1652082434.633021,792576,430.44921875
1652082454.1060932,794624,422.6416320800781
1652082473.8645365,796672,420.4206237792969
1652082493.7286956,798720,416.4425354003906
1652082513.3082335,800768,410.0913391113281
1652082532.9840739,802816,406.9398193359375
1652082552.5523732,804864,406.1865234375
1652082571.895559,806912,407.8847351074219
1652082591.5833807,808960,398.4193420410156
1652082611.0369234,811008,395.3827209472656
1652082630.8376799,813056,386.5146484375
1652082650.8585413,815104,387.0719909667969
1652082670.3419867,817152,379.18731689453125
1652082690.097778,819200,373.62237548828125
1652082709.3488858,821248,368.114990234375
1652082730.5014942,823296,360.01788330078125
1652082750.2231724,825344,359.3762512207031
1652082769.9008348,827392,358.02679443359375
1652082789.938784,829440,345.08905029296875
1652082809.9089832,831488,346.08319091796875
1652082830.089354,833536,338.2461242675781
1652082850.158272,835584,327.50115966796875
1652082870.2495153,837632,325.3792724609375
1652082889.8180926,839680,319.7777404785156
1652082909.5243073,841728,317.3328857421875
1652082929.2875667,843776,311.8843688964844
1652082949.1735504,845824,305.68768310546875
1652082968.999954,847872,297.8000183105469
1652082988.9466152,849920,286.63787841796875
1652083009.0092368,851968,282.7946472167969
1652083029.5206192,854016,282.9760437011719
1652083050.2965896,856064,280.3446044921875
1652083071.0668852,858112,271.93316650390625
1652083091.2175002,860160,265.9999084472656
1652083111.4293034,862208,261.10772705078125
1652083130.947047,864256,253.37466430664062
1652083150.3217988,866304,244.84523010253906
1652083170.1141202,868352,244.49160766601562
1652083189.9155388,870400,245.05496215820312
1652083209.5031452,872448,241.4121551513672
1652083229.4599614,874496,241.111328125
1652083249.2796326,876544,248.3232421875
1652083268.8600688,878592,237.3602294921875
1652083288.6789956,880640,233.03558349609375
1652083308.4119298,882688,221.8965301513672
1652083328.0184295,884736,221.0467987060547
1652083348.1681354,886784,219.83697509765625
1652083367.963457,888832,217.3730926513672
1652083387.9524593,890880,214.25473022460938
1652083408.110346,892928,215.93917846679688
1652083427.8642175,894976,213.23753356933594
1652083447.2762115,897024,213.5261688232422
1652083466.979318,899072,216.34100341796875
1652083486.8437521,901120,211.7194366455078
1652083506.259929,903168,206.46128845214844
1652083525.958826,905216,196.9564208984375
1652083545.991637,907264,194.11599731445312
1652083565.7213464,909312,196.22665405273438
1652083585.6800613,911360,196.3876190185547
1652083605.4913926,913408,195.7261962890625
1652083625.4228275,915456,192.5918426513672
1652083645.1116805,917504,191.91522216796875
1652083664.9108386,919552,186.9116973876953
1652083695.6155245,921600,183.10028076171875
1652083718.0610185,923648,187.11976623535156
1652083739.8584652,925696,183.07070922851562
1652083761.6170032,927744,185.22515869140625
1652083781.344262,929792,189.19549560546875
1652083801.5652165,931840,192.97918701171875
1652083821.4589763,933888,194.53843688964844
1652083841.0952804,935936,199.31509399414062
1652083861.2875717,937984,197.55052185058594
1652083881.79892,940032,199.92062377929688
1652083902.0927842,942080,199.60548400878906
1652083922.583364,944128,201.95257568359375
1652083942.6108925,946176,205.01651000976562
1652083962.5303123,948224,206.38153076171875
1652083981.8617833,950272,203.12115478515625
1652084001.2604613,952320,200.8743133544922
1652084020.7672327,954368,203.58779907226562
1652084040.571032,956416,201.33888244628906
1652084060.5645928,958464,202.74859619140625
1652084079.9355922,960512,208.51588439941406
1652084099.5689647,962560,211.31814575195312
1652084119.1544886,964608,212.40171813964844
1652084138.3297102,966656,207.2005615234375
1652084158.01036,968704,209.10507202148438
1652084177.6504474,970752,208.3385009765625
1652084197.1366286,972800,205.21275329589844
1652084217.0529974,974848,210.31809997558594
1652084236.4480076,976896,216.22235107421875
1652084255.584687,978944,216.6375732421875
1652084275.2239645,980992,227.64566040039062
1652084294.745449,983040,228.14028930664062
1652084314.1291363,985088,225.2738037109375
1652084333.4761171,987136,228.51589965820312
1652084353.417473,989184,232.20285034179688
1652084372.8312306,991232,231.13140869140625
1652084392.452738,993280,234.39492797851562
1652084411.7001188,995328,234.60037231445312
1652084431.6263087,997376,234.00376892089844
1652084451.2479463,999424,237.6677703857422
1652084470.6278358,1001472,243.40367126464844
