Wall time,Step,Value
1652093082.5631201,276480,-32.48905563354492
1652093104.626709,278528,-31.9354248046875
1652093126.868051,280576,-31.308147430419922
1652093148.6105416,282624,-30.379173278808594
1652093171.2595844,284672,-29.797130584716797
1652093192.9602113,286720,-30.051481246948242
1652093215.350635,288768,-28.38995361328125
1652093237.568776,290816,-28.487756729125977
1652093259.5852873,292864,-28.478506088256836
1652093281.8262348,294912,-28.075572967529297
1652093305.7648065,296960,-27.511526107788086
1652093329.954033,299008,-26.315452575683594
1652093354.703004,301056,-26.326438903808594
1652093378.4083893,303104,-25.511808395385742
1652093402.9423206,305152,-24.302318572998047
1652093425.635946,307200,-24.968772888183594
1652093448.2385762,309248,-25.623315811157227
1652093471.5479867,311296,-24.772863388061523
1652093494.5980575,313344,-24.81463050842285
1652093518.3227212,315392,-25.596328735351562
1652093541.4305568,317440,-25.6066951751709
1652093565.0766573,319488,-25.023435592651367
1652093588.380378,321536,-25.539447784423828
1652093612.1567266,323584,-24.800817489624023
1652093636.5321338,325632,-24.984403610229492
1652093659.8589654,327680,-24.494220733642578
1652093685.0693364,329728,-24.269025802612305
1652093710.7650905,331776,-24.3859806060791
1652093735.3009534,333824,-24.498939514160156
1652093758.7570026,335872,-24.592884063720703
1652093782.1350455,337920,-24.96015167236328
1652093807.2505178,339968,-24.89759063720703
1652093830.8693848,342016,-25.085729598999023
1652093857.139532,344064,-24.407913208007812
1652093885.5030658,346112,-23.677900314331055
1652093911.3630207,348160,-21.437414169311523
1652093936.180141,350208,-20.786008834838867
1652093960.694782,352256,-20.36345672607422
1652093984.1754906,354304,-18.406705856323242
1652094008.1366472,356352,-18.379852294921875
1652094032.1985192,358400,-18.271015167236328
1652094056.2005365,360448,-18.927291870117188
1652094079.5,362496,-18.52369499206543
1652094102.8612888,364544,-17.82770538330078
1652094126.1021779,366592,-17.680959701538086
1652094149.3690634,368640,-17.761775970458984
1652094173.0490143,370688,-18.836183547973633
1652094196.1425765,372736,-17.708772659301758
1652094219.3279245,374784,-17.541223526000977
1652094242.836813,376832,-19.63572120666504
1652094266.1194324,378880,-19.633848190307617
1652094289.5027065,380928,-20.893840789794922
1652094313.417396,382976,-19.685827255249023
1652094337.9407063,385024,-19.37847900390625
1652094362.795801,387072,-19.786584854125977
1652094389.3954275,389120,-20.9246768951416
1652094414.3002765,391168,-21.078083038330078
1652094437.1201227,393216,-21.898143768310547
1652094459.9200275,395264,-22.475866317749023
1652094482.9769967,397312,-23.833642959594727
1652094506.575038,399360,-23.05823516845703
1652094529.6712744,401408,-22.910417556762695
1652094552.665769,403456,-23.859477996826172
1652094576.3173454,405504,-24.054481506347656
1652094599.6719353,407552,-26.051218032836914
1652094624.6505938,409600,-27.438413619995117
1652094649.1727564,411648,-28.334375381469727
1652094673.2888577,413696,-27.9789981842041
1652094694.9737859,415744,-28.196428298950195
1652094716.3973668,417792,-26.243669509887695
1652094737.811148,419840,-25.24993324279785
1652094759.2565973,421888,-23.541099548339844
1652094780.9870822,423936,-22.47022247314453
1652094802.7701232,425984,-23.0624942779541
1652094828.1051672,428032,-23.214258193969727
1652094850.5501642,430080,-22.808595657348633
1652094872.7526276,432128,-21.855344772338867
1652094894.753234,434176,-20.589521408081055
1652094916.6516185,436224,-18.793123245239258
1652094938.1753945,438272,-19.738811492919922
1652094959.3682098,440320,-20.965654373168945
1652094980.7572277,442368,-23.445323944091797
1652095002.3074808,444416,-23.379568099975586
1652095024.0991645,446464,-22.670270919799805
1652095047.1001298,448512,-22.665754318237305
1652095071.1012619,450560,-23.801868438720703
1652095093.0359318,452608,-25.025432586669922
1652095116.2928994,454656,-22.921367645263672
1652095138.2965984,456704,-22.847553253173828
1652095159.9512906,458752,-25.117212295532227
1652095181.626056,460800,-26.62432098388672
1652095203.1087823,462848,-26.265161514282227
1652095225.356171,464896,-22.882339477539062
1652095247.5508962,466944,-23.574321746826172
1652095269.2094886,468992,-23.615123748779297
1652095290.8911412,471040,-22.62152099609375
1652095314.7754316,473088,-20.507038116455078
1652095339.2991545,475136,-20.59298324584961
1652095365.8758497,477184,-20.15679359436035
1652095390.8993955,479232,-20.217853546142578
1652095412.2872863,481280,-18.432228088378906
1652095433.3426497,483328,-19.709707260131836
1652095455.4428995,485376,-19.07384490966797
1652095477.812111,487424,-19.361194610595703
1652095500.1274235,489472,-19.572917938232422
1652095521.9921548,491520,-19.088308334350586
1652095543.5147467,493568,-18.19118309020996
1652095564.8767242,495616,-16.118139266967773
1652095586.8451188,497664,-16.315641403198242
1652095608.2140446,499712,-13.762846946716309
1652095629.6866238,501760,-12.643085479736328
1652095652.0142474,503808,-12.922389030456543
1652095673.5663774,505856,-12.176697731018066
1652095694.9799545,507904,-13.536341667175293
1652095716.2179716,509952,-12.841224670410156
1652095737.965348,512000,-15.012682914733887
1652095760.4282804,514048,-16.061426162719727
1652095781.7577715,516096,-14.976799011230469
1652095803.5569627,518144,-13.720894813537598
1652095826.9177692,520192,-12.863577842712402
1652095848.9196389,522240,-12.515329360961914
1652095870.688911,524288,-12.883740425109863
1652095893.7796066,526336,-12.722600936889648
1652095915.6042457,528384,-15.20167350769043
1652095937.8824897,530432,-15.637986183166504
1652095960.4746175,532480,-15.497961044311523
1652095982.8449106,534528,-13.182221412658691
1652096005.3862855,536576,-13.495558738708496
1652096027.4239736,538624,-14.62302017211914
1652096049.6073375,540672,-14.805922508239746
1652096071.8181002,542720,-12.146495819091797
1652096093.9256063,544768,-10.208693504333496
1652096115.781082,546816,-8.726357460021973
1652096137.57987,548864,-9.622631072998047
1652096159.2530591,550912,-9.078643798828125
1652096181.4490566,552960,-5.609054088592529
1652096203.6710932,555008,-2.93833065032959
1652096225.6244898,557056,-0.3634631335735321
1652096247.8974028,559104,0.960044264793396
1652096272.856512,561152,0.7579275369644165
1652096296.013508,563200,2.362440586090088
1652096318.3822925,565248,4.106319904327393
1652096340.4525506,567296,3.169780969619751
1652096363.739107,569344,3.2940704822540283
1652096386.511011,571392,1.6954158544540405
1652096410.0295632,573440,1.994524359703064
1652096433.5355291,575488,3.127758502960205
1652096458.2913911,577536,6.088679790496826
1652096483.4507918,579584,7.258544921875
1652096507.2661662,581632,8.587748527526855
1652096531.3268955,583680,10.493409156799316
1652096556.0998988,585728,12.05288314819336
1652096581.4335287,587776,11.591923713684082
1652096615.8160808,589824,12.87895393371582
1652096642.5716178,591872,12.441306114196777
1652096668.5089905,593920,14.136028289794922
1652096694.0514944,595968,16.736295700073242
1652096721.05885,598016,16.087223052978516
1652096745.5555453,600064,16.753620147705078
1652096768.952244,602112,18.669160842895508
1652096792.1791077,604160,20.142433166503906
1652096815.6295485,606208,20.578596115112305
1652096842.6853757,608256,21.319900512695312
1652096867.6596792,610304,20.721860885620117
1652096891.203887,612352,22.434354782104492
1652096914.809792,614400,23.391874313354492
1652096937.8845668,616448,23.334884643554688
1652096960.986313,618496,24.841920852661133
1652096983.7125325,620544,27.36435317993164
1652097006.1648252,622592,28.261686325073242
1652097029.046804,624640,29.1033992767334
1652097051.8185408,626688,29.61794662475586
1652097074.7112944,628736,33.070838928222656
1652097097.274372,630784,36.08302307128906
1652097121.2606826,632832,38.481712341308594
1652097144.484163,634880,42.421470642089844
1652097167.5366344,636928,44.43421936035156
1652097190.1483283,638976,47.8416862487793
1652097213.1458898,641024,48.834869384765625
1652097236.1536202,643072,48.13323211669922
1652097259.3720167,645120,52.95042419433594
1652097282.1918283,647168,56.4732551574707
1652097305.1071277,649216,60.06101608276367
1652097328.0595558,651264,63.716182708740234
1652097350.659304,653312,64.08045196533203
1652097373.432986,655360,66.37335968017578
1652097396.0159967,657408,64.72479248046875
1652097418.9593518,659456,68.68738555908203
1652097441.6834946,661504,70.77552032470703
1652097464.238122,663552,73.31484985351562
1652097487.1165228,665600,73.33270263671875
1652097510.476508,667648,74.37568664550781
1652097533.2289386,669696,74.69886779785156
1652097555.9592133,671744,77.99481964111328
1652097578.9846911,673792,79.276123046875
1652097602.311147,675840,81.8355484008789
1652097625.3410227,677888,84.03842163085938
1652097648.6805317,679936,85.37113952636719
1652097671.849786,681984,87.33642578125
1652097694.879886,684032,89.66021728515625
1652097718.4142413,686080,88.75920867919922
1652097741.5052292,688128,94.12943267822266
1652097764.56645,690176,94.74417877197266
1652097786.6829777,692224,97.44425964355469
1652097807.7357783,694272,95.02022552490234
1652097828.769662,696320,93.49925994873047
1652097850.2553477,698368,91.142578125
1652097871.5603368,700416,91.07886505126953
1652097892.4428952,702464,91.29098510742188
1652097913.933771,704512,92.68103790283203
1652097935.1182966,706560,92.92639923095703
1652097956.1203585,708608,94.98033905029297
1652097977.6848226,710656,94.8528060913086
1652097998.9306817,712704,97.73009490966797
1652098019.9637215,714752,97.30923461914062
1652098041.0175555,716800,100.4628677368164
1652098062.3436565,718848,101.7557601928711
1652098084.298677,720896,105.14917755126953
1652098107.8695793,722944,110.37054443359375
1652098129.450975,724992,116.02606201171875
1652098153.4659424,727040,120.33141326904297
1652098175.9203594,729088,118.88127899169922
1652098199.0822828,731136,122.01805877685547
1652098220.9018676,733184,124.17814636230469
1652098244.2345295,735232,127.72931671142578
1652098267.397467,737280,131.08473205566406
1652098290.296212,739328,130.93612670898438
1652098312.575291,741376,133.35311889648438
1652098337.5876508,743424,137.77841186523438
1652098358.9296637,745472,140.3438720703125
1652098380.477546,747520,140.7389678955078
1652098401.8698792,749568,143.5593719482422
1652098423.361295,751616,145.8813934326172
1652098445.1687117,753664,145.7890167236328
1652098468.4494398,755712,148.5083465576172
1652098493.8307285,757760,151.9855194091797
1652098516.221425,759808,155.6915740966797
1652098538.4216907,761856,153.452392578125
1652098560.5383332,763904,156.9274444580078
1652098584.5743303,765952,161.24581909179688
1652098608.393377,768000,167.1336669921875
1652098630.870834,770048,170.7148895263672
1652098653.9458594,772096,171.53501892089844
1652098676.9669027,774144,173.8508758544922
1652098699.8790255,776192,175.64320373535156
1652098723.2089014,778240,172.03907775878906
1652098745.2964463,780288,174.607421875
1652098767.2946103,782336,172.6881103515625
1652098789.2484317,784384,174.56646728515625
1652098810.9916267,786432,173.35244750976562
1652098833.3420324,788480,174.0732879638672
1652098855.5728822,790528,177.59765625
1652098877.4269953,792576,179.52052307128906
1652098899.305798,794624,188.15521240234375
1652098920.9880831,796672,194.4735565185547
1652098943.1794348,798720,203.24461364746094
1652098965.7959514,800768,210.76486206054688
1652098988.5264463,802816,216.65115356445312
1652099010.9787042,804864,222.99945068359375
1652099033.1646323,806912,226.3301544189453
1652099055.0843422,808960,235.30206298828125
1652099077.3457997,811008,240.6781463623047
1652099100.7538502,813056,242.75656127929688
1652099124.6327887,815104,247.82733154296875
1652099147.0923517,817152,248.61669921875
1652099170.0243392,819200,249.37313842773438
1652099192.1411402,821248,251.42984008789062
1652099214.7718737,823296,249.05245971679688
1652099237.358481,825344,253.1558074951172
1652099263.0839033,827392,254.0852508544922
1652099285.1632943,829440,259.1727294921875
1652099307.3848078,831488,259.30487060546875
1652099331.289145,833536,255.0752716064453
1652099356.0556402,835584,253.7892608642578
1652099381.1455445,837632,252.5152130126953
1652099407.1689613,839680,255.59649658203125
1652099433.7695105,841728,260.2966613769531
1652099459.307167,843776,259.2232360839844
1652099483.8193934,845824,257.6788024902344
1652099507.7649581,847872,257.04779052734375
1652099533.3851373,849920,254.76805114746094
1652099559.327637,851968,253.9159393310547
1652099588.6438625,854016,256.58221435546875
1652099613.7338874,856064,258.63824462890625
1652099640.9557908,858112,255.3921661376953
1652099667.7680895,860160,257.4560852050781
1652099691.273333,862208,259.8881530761719
1652099715.8356972,864256,265.7829895019531
1652099741.982266,866304,266.8689880371094
1652099770.9960577,868352,268.7523193359375
1652099796.364056,870400,268.84344482421875
1652099822.23111,872448,272.2578430175781
1652099848.265205,874496,275.2561340332031
1652099870.5968742,876544,279.1947326660156
1652099894.556317,878592,284.2657775878906
1652099918.175642,880640,288.1756591796875
1652099942.0910132,882688,290.4019775390625
1652099964.064874,884736,292.3329772949219
1652099986.289779,886784,298.80255126953125
1652100009.5066092,888832,305.8931884765625
1652100032.1009881,890880,309.5748291015625
1652100054.9716654,892928,315.52716064453125
1652100077.043745,894976,311.7886657714844
1652100099.6623976,897024,307.33673095703125
1652100121.7013896,899072,310.39208984375
1652100144.163226,901120,310.3702087402344
1652100167.3503966,903168,310.9368591308594
1652100189.7195103,905216,312.84393310546875
1652100213.3034322,907264,313.9228515625
1652100237.827197,909312,312.2069091796875
1652100261.2957566,911360,310.916259765625
1652100283.3345602,913408,308.983642578125
1652100307.9649248,915456,308.0950012207031
1652100331.9073133,917504,309.5799560546875
1652100354.9202223,919552,307.9159240722656
1652100376.5735035,921600,304.2026672363281
1652100399.1457295,923648,304.2181396484375
1652100421.524905,925696,301.52313232421875
1652100445.6986861,927744,298.2481689453125
1652100467.7217517,929792,295.70654296875
1652100489.8916895,931840,292.9351806640625
1652100512.685555,933888,295.23779296875
1652100534.2419665,935936,291.8092346191406
1652100556.4096954,937984,285.21661376953125
1652100578.6797757,940032,283.287841796875
1652100601.043263,942080,277.7802429199219
1652100624.144011,944128,274.4791259765625
1652100646.7051892,946176,271.6078796386719
1652100669.0529613,948224,269.68988037109375
1652100691.283536,950272,267.3857116699219
1652100714.0031044,952320,267.229248046875
1652100736.032569,954368,265.29583740234375
1652100757.4716763,956416,260.7625427246094
1652100779.409742,958464,258.716552734375
1652100801.1730149,960512,254.77796936035156
1652100822.7480311,962560,250.21157836914062
1652100844.0396328,964608,243.60040283203125
1652100865.1834333,966656,246.49819946289062
1652100886.6937437,968704,239.80255126953125
1652100908.316417,970752,239.0177001953125
1652100929.8382592,972800,237.79324340820312
1652100951.6675808,974848,236.06228637695312
1652100973.5576198,976896,236.18231201171875
1652100994.7096286,978944,226.98667907714844
1652101016.1028109,980992,224.38101196289062
1652101037.7864811,983040,218.8837890625
1652101059.0342271,985088,217.80673217773438
1652101080.4470582,987136,208.05113220214844
1652101102.07561,989184,202.55941772460938
1652101123.447606,991232,193.25732421875
1652101144.8622153,993280,190.79010009765625
1652101166.3882253,995328,186.38804626464844
1652101187.8845654,997376,180.2684783935547
1652101206.613773,999424,174.373046875
1652101226.5955553,1001472,171.05990600585938
