Wall time,Step,Value
1652035912.282214,2048,-52.2012939453125
1652035940.6063383,4096,-50.80252456665039
1652035961.0995479,6144,-47.10712814331055
1652035983.4878945,8192,-46.574729919433594
1652036002.5461109,10240,-49.06734085083008
1652036021.5371559,12288,-49.988216400146484
1652036041.6583564,14336,-51.72414016723633
1652036062.5824838,16384,-53.37894058227539
1652036085.8388457,18432,-53.47894287109375
1652036108.03601,20480,-54.20222091674805
1652036129.827147,22528,-54.63200759887695
1652036152.0980935,24576,-50.91255187988281
1652036174.4403937,26624,-51.71577835083008
1652036198.3631728,28672,-51.43380355834961
1652036219.93491,30720,-51.82390594482422
1652036241.6049602,32768,-49.271881103515625
1652036264.35626,34816,-47.440860748291016
1652036287.2687478,36864,-42.7423095703125
1652036312.214299,38912,-40.60457229614258
1652036334.807746,40960,-38.54071807861328
1652036356.954297,43008,-30.92740821838379
1652036378.9610202,45056,-23.664609909057617
1652036402.287905,47104,-19.422903060913086
1652036425.052166,49152,-18.474245071411133
1652036446.7852256,51200,-18.365503311157227
1652036469.3098426,53248,-10.092625617980957
1652036495.024363,55296,-4.671084880828857
1652036518.279349,57344,4.41692590713501
1652036542.1592152,59392,12.905089378356934
1652036564.058389,61440,12.489368438720703
1652036586.3706422,63488,17.940454483032227
1652036608.5527306,65536,21.266035079956055
1652036632.036588,67584,26.058502197265625
1652036655.1713028,69632,31.195941925048828
1652036677.5474834,71680,31.66744613647461
1652036699.9853554,73728,30.95457649230957
1652036722.3328507,75776,34.09569549560547
1652036745.6720612,77824,36.95277786254883
1652036768.2365577,79872,44.57046127319336
1652036790.7956183,81920,48.44195556640625
1652036815.0630772,83968,47.35219955444336
1652036838.6349363,86016,47.34417724609375
1652036862.6910841,88064,47.738525390625
1652036886.351944,90112,48.712547302246094
1652036909.4520516,92160,51.15818786621094
1652036932.350782,94208,54.128089904785156
1652036955.0398815,96256,55.8354606628418
1652036978.2589355,98304,64.57560729980469
1652036999.971045,100352,72.44772338867188
1652037022.074714,102400,80.2686996459961
1652037045.0703263,104448,83.16145324707031
1652037068.2977152,106496,84.61186218261719
1652037090.6692193,108544,88.46086883544922
1652037112.876411,110592,93.92372131347656
1652037134.8906236,112640,103.40191650390625
1652037157.5019064,114688,105.97489166259766
1652037181.418758,116736,111.07784271240234
1652037203.4820435,118784,113.80130767822266
1652037225.570792,120832,119.21533966064453
1652037248.3787708,122880,132.32452392578125
1652037274.1740487,124928,141.81631469726562
1652037299.6031885,126976,151.011474609375
1652037322.9363787,129024,167.69061279296875
1652037347.1826384,131072,169.96994018554688
1652037371.4330697,133120,183.5788116455078
1652037399.507234,135168,189.44979858398438
1652037424.8080416,137216,197.27418518066406
1652037451.0853481,139264,208.4152374267578
1652037475.8214,141312,210.05323791503906
1652037498.6455657,143360,213.9359893798828
1652037526.4555347,145408,218.31744384765625
1652037552.110934,147456,221.1358642578125
1652037575.9252193,149504,227.28125
1652037601.0163815,151552,231.79261779785156
1652037625.554412,153600,235.93019104003906
1652037650.9652958,155648,241.72706604003906
1652037675.2505796,157696,241.38560485839844
1652037700.9421525,159744,242.9777374267578
1652037726.3235662,161792,244.24029541015625
1652037751.5531054,163840,244.9862518310547
1652037776.5334177,165888,246.70712280273438
1652037799.9569361,167936,249.2788848876953
1652037824.0053754,169984,251.99546813964844
1652037847.630664,172032,255.29428100585938
1652037872.2473943,174080,251.76441955566406
1652037897.869909,176128,253.60760498046875
1652037921.1752303,178176,253.90162658691406
1652037944.2961905,180224,255.95240783691406
1652037967.1255465,182272,262.4667663574219
1652037991.1064014,184320,268.4282531738281
1652038016.0166206,186368,275.1860656738281
1652038039.5217237,188416,280.7612609863281
1652038062.7006748,190464,287.5541076660156
1652038086.3084567,192512,293.180908203125
1652038110.554211,194560,299.8763122558594
1652038134.3893416,196608,297.26995849609375
1652038157.565922,198656,295.0902099609375
1652038180.2005796,200704,296.71044921875
1652038203.7706707,202752,308.1302795410156
1652038228.3747675,204800,315.1618347167969
1652038252.7713718,206848,318.65625
1652038275.7207375,208896,318.68408203125
1652038299.3655396,210944,314.66668701171875
1652038324.1426184,212992,318.2323303222656
1652038349.6576703,215040,317.9848327636719
1652038372.3836172,217088,318.4544982910156
1652038396.6414735,219136,312.0791931152344
1652038420.6741412,221184,309.3861389160156
1652038444.3981915,223232,303.0716857910156
1652038469.576503,225280,303.5238952636719
1652038493.2369783,227328,297.0244445800781
1652038516.8678026,229376,298.6094665527344
1652038539.8582253,231424,288.8486328125
1652038563.6196573,233472,288.45458984375
1652038588.1370459,235520,285.92376708984375
1652038611.058148,237568,280.87109375
1652038634.494294,239616,283.9136962890625
1652038657.4766858,241664,279.64154052734375
1652038681.3713748,243712,278.3459167480469
1652038705.1863785,245760,278.30609130859375
1652038728.0346403,247808,276.7930908203125
1652038752.074264,249856,270.1654357910156
1652038775.1047225,251904,272.2475280761719
1652038800.6513238,253952,269.1827392578125
1652038825.7354102,256000,273.44366455078125
1652038848.4528687,258048,274.89141845703125
1652038871.8715096,260096,281.1654968261719
1652038912.3449998,262144,278.7227478027344
1652038977.130053,264192,280.1383056640625
1652039038.882965,266240,280.4438781738281
1652039099.4655588,268288,279.65435791015625
1652039160.576306,270336,280.96417236328125
1652039211.9049273,272384,281.4998779296875
1652039249.8274364,274432,284.8384094238281
1652039285.5062132,276480,285.0965881347656
1652039323.3058121,278528,285.81475830078125
1652039364.4832542,280576,286.00067138671875
1652039402.366859,282624,284.2928161621094
1652039425.3517895,284672,281.1336364746094
1652039447.589921,286720,281.9232177734375
1652039470.39835,288768,286.1651611328125
